 FileName;River;Position;Time;Replicate;41B;48B;49B;62B;63B;70B;71B;72B;82B;83B;87B;88B;89B;90B;92B;99B;100B;104B;105B;106B;109B;110B;111B;112B;116B;117B;118B;119B;120B;123B;126B;127B;129B;131B;132B;133B;140B;141B;143B;156B;157B;163B;164B;170B;178B;191B;198B;208B;209B;213B;214B;217B;219B;220B;221B;224B;226B;229B;230B;232B;233B;234B;235B;236B;237B;238B;242B;243B;244B;245B;246B;247B;249B;250B;251B;252B;253B;254B;255B;257B;258B;259B;260B;262B;263B;264B;265B;267B;268B;269B;270B;271B;273B;274B;276B;282B;284B;285B;286B;288B;298B;300B;302B;303B;304B;307B;308B;321B;325B;326B;327B;340B;341B;342B;354B;359B;360B;362B;363B;366B;370B;372B;373B;374B;375B;376B;377B;378B;379B;380B;381B;382B;385B;386B;387B;388B;390B;391B;392B;398B;399B;400B;401B;402B;403B;404B;405B;414B;417B;418B;423B;426B;442B;443B;452B;455B;456B;458B;462B;470B;472B;473B;474B;478B;479B;480B;481B;484B;485B;487B;488B;489B;490B;491B;492B;493B;495B;498B;499B
RGAav-T14-L3;RGA;av;T14;L3;0;0;0;0;0;0;0;0;0;0;32;0;423;27;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;24;376;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RGAav-T21-L1;RGA;av;T21;L1;0;0;0;0;0;32;0;133;13;22;165;1772;0;53;0;0;0;0;22;0;0;0;0;169;0;47;0;15;0;0;45;0;14;50;0;0;0;0;13;0;0;0;0;0;14;0;0;0;48;0;0;38;0;20;0;0;0;0;0;27;0;17;30;0;14;0;0;0;0;0;16;0;0;726;300;0;453;0;0;0;0;0;19;0;0;68;0;0;29;35;0;68;22;0;0;39;0;32;0;0;0;56;0;0;51;129;0;0;0;0;0;0;47;0;0;0;15;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;194;0;0;0;0;32;0;59;0;80;0;170;0;0;0;961;0;15;0;17;0;0;0;38;32;0;98;0;13;0;0;0;0;37;0;0;0;0;32;0;0;19;0;0;0;0
RGAav-T21-L2;RGA;av;T21;L2;0;0;0;0;0;0;0;48;646;0;257;1690;0;94;0;0;0;0;28;0;0;0;0;82;0;31;0;31;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0;0;57;0;0;0;0;0;0;0;57;0;0;155;0;0;0;27;0;0;65;0;0;152;0;135;0;182;0;0;0;0;0;0;0;0;56;0;0;0;0;47;0;45;0;0;45;0;159;0;0;0;0;0;0;41;139;0;0;0;0;0;0;0;35;0;53;0;0;0;0;0;62;0;0;0;65;0;0;0;0;0;0;0;112;0;0;0;0;0;0;0;0;162;0;50;74;0;0;129;0;0;0;0;0;0;0;0;0;0;59;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RGAav-T21-L3;RGA;av;T21;L3;0;0;0;0;0;0;19;83;0;40;125;2087;0;67;0;0;0;0;0;0;0;0;0;67;0;54;0;19;0;0;51;0;17;102;0;0;0;0;0;0;0;0;0;0;23;0;0;0;42;0;0;72;0;17;0;0;19;0;0;19;0;0;29;0;0;18;39;0;0;16;0;0;0;266;322;0;357;0;0;0;0;0;61;0;0;91;0;0;42;31;0;111;35;0;0;44;0;61;0;0;16;15;0;0;83;160;25;0;0;0;0;20;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;227;0;0;19;0;0;0;31;0;45;0;89;0;16;0;21;0;17;0;0;0;0;0;36;0;0;78;0;137;0;0;15;0;32;0;0;0;0;25;0;0;0;0;0;0;0
RMOam-T07-L1;RMO;am;T07;L1;0;0;0;0;0;0;0;0;0;0;23;0;214;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;31;154;308;0;0;0;0;0;0;0;0;0;0;34;0;0;0;41;0;0;0;0;0;0;317;0;0;0;16;0;0;20;0;39;0;22;0;0;36;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168;0;44;0;0;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0
RMOam-T07-L2;RMO;am;T07;L2;0;0;0;0;0;0;0;18;0;0;29;0;308;14;0;0;0;0;0;0;0;0;0;63;15;0;0;0;0;0;20;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;54;241;197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;18;0;0;0;115;0;0;0;15;0;0;0;0;65;0;25;0;0;42;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;294;0;69;0;0;172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0
RMOam-T07-L3;RMO;am;T07;L3;0;0;0;0;0;0;0;20;0;0;44;0;329;18;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;43;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;50;0;265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;0;0;0;0;0;0;114;0;0;0;0;0;0;0;0;72;0;26;0;0;31;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;73;158;0;81;0;0;63;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0
RMOam-T14-L1;RMO;am;T14;L1;0;0;0;0;0;0;44;21;0;0;0;0;109;0;0;0;0;0;0;0;0;0;0;416;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;19;0;0;0;0;0;0;0;0;159;0;128;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;101;0;0;0;0;0;0;13;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;26;0;0;58;0;0;80;0;0;23;0;0;135;0;0;0;0;1280;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RMOam-T14-L2;RMO;am;T14;L2;0;0;0;0;0;0;31;33;0;0;16;0;357;0;0;0;0;0;0;0;0;0;0;389;0;0;0;0;0;0;0;0;52;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;272;62;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;75;0;0;0;0;18;0;31;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;32;0;0;0;0;0;20;0;0;38;0;0;440;0;0;0;0;324;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RMOam-T14-L3;RMO;am;T14;L3;0;0;0;0;0;0;0;30;0;0;0;0;258;0;0;0;0;0;24;0;0;0;0;538;0;0;0;0;0;0;0;0;17;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;21;0;0;0;0;0;0;0;0;176;37;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;0;0;0;0;27;0;26;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;41;0;27;0;0;0;37;0;0;28;0;0;313;0;0;0;0;542;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RMOam-T21-L1;RMO;am;T21;L1;0;0;0;0;0;0;59;38;0;0;0;0;197;0;0;0;0;0;0;0;0;0;0;172;0;0;0;0;0;0;0;0;20;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;296;0;324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;23;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;20;0;0;0;0;0;23;0;0;31;0;0;301;0;0;0;0;356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RMOam-T21-L2;RMO;am;T21;L2;0;0;0;0;0;0;0;31;0;0;30;0;328;0;0;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0;0;0;24;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166;0;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;27;0;0;17;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;36;0;0;0;0;0;35;0;0;0;0;0;0;0;25;0;0;482;0;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RMOam-T21-L3;RMO;am;T21;L3;0;0;0;0;0;0;0;45;0;0;47;0;428;0;0;0;16;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;19;0;47;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;236;0;0;260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;36;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;65;0;0;0;0;0;0;0;32;0;0;194;0;58;0;0;49;0;0;0;0;0;19;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RMOav-T07-L1;RMO;av;T07;L1;0;0;0;0;0;0;0;0;0;0;0;0;256;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;40;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;201;0;77;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RMOav-T07-L2;RMO;av;T07;L2;0;0;0;0;0;0;0;29;0;0;31;0;398;51;0;0;0;0;0;0;0;0;21;0;27;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;72;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;146;0;0;0;0;0;0;0;0;19;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;23;0;30;0;0;0;0;0;40;0;0;0;0;0;0;19;0;0;0;136;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0
RMOav-T07-L3;RMO;av;T07;L3;0;0;0;0;0;0;0;0;0;0;0;0;299;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;39;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;62;74;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RMOav-T14-L1;RMO;av;T14;L1;0;0;0;0;0;0;0;0;0;0;0;0;319;36;0;0;0;0;0;0;0;0;0;140;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;27;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;249;0;0;0;36;0;0;0;0;0;0;28;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;48;0;0;0;0;41;0;0;0;0;0;327;0;35;0;0;267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RMOav-T14-L2;RMO;av;T14;L2;0;0;0;0;0;0;0;0;0;0;0;33;511;73;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;69;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;49;0;39;0;0;0;0;0;0;0;0;0;0;0;0;66;0;0;0;0;0;0;198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;212;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RMOav-T14-L3;RMO;av;T14;L3;0;0;0;0;0;0;0;24;0;0;41;0;478;34;0;0;0;0;0;0;0;0;0;77;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;193;0;0;0;23;0;0;0;0;0;0;33;0;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;58;0;0;0;0;0;0;0;0;0;0;400;0;36;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RMOav-T21-L1;RMO;av;T21;L1;0;0;0;0;0;0;0;0;0;0;48;0;182;0;0;0;0;0;0;0;0;0;0;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;0;0;0;33;0;0;0;0;0;0;22;0;0;31;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;24;0;0;0;0;0;0;56;0;0;0;40;0;0;0;0;0;391;0;0;0;0;547;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RMOav-T21-L2;RMO;av;T21;L2;0;0;0;0;0;0;0;30;0;0;136;0;456;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;29;20;26;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;16;0;32;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;45;0;0;0;0;0;25;0;0;0;0;17;0;0;0;0;0;421;0;0;20;0;135;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RMOav-T21-L3;RMO;av;T21;L3;0;0;0;0;0;0;0;25;0;0;162;0;389;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;34;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;40;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;436;0;0;0;0;33;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RPEam-T07-L1;RPE;am;T07;L1;0;0;0;0;0;0;0;0;0;0;0;0;193;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177;0;248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RPEam-T07-L2;RPE;am;T07;L2;0;0;25;0;0;0;0;23;0;0;0;0;275;0;0;0;0;0;0;0;0;0;0;0;0;116;0;0;0;0;27;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172;0;176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RPEam-T07-L3;RPE;am;T07;L3;0;0;0;0;0;0;0;0;0;0;0;0;118;0;0;0;0;0;0;0;0;0;0;0;0;66;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165;0;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RPEam-T14-L1;RPE;am;T14;L1;0;0;0;0;0;0;0;0;0;0;32;0;204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RPEam-T14-L2;RPE;am;T14;L2;0;0;0;0;0;0;0;0;0;0;0;0;347;205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;48;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RPEam-T14-L3;RPE;am;T14;L3;0;0;0;0;0;0;0;0;0;0;0;0;239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RPEam-T21-L1;RPE;am;T21;L1;0;0;0;0;0;0;0;0;0;0;0;0;178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;141;0;441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;156;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RPEam-T21-L2;RPE;am;T21;L2;0;0;0;0;0;0;0;0;0;0;0;0;253;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RPEam-T21-L3;RPE;am;T21;L3;0;0;0;0;0;0;0;0;0;0;0;0;365;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;232;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RPEav-T07-L1;RPE;av;T07;L1;0;0;0;0;0;0;0;0;0;0;135;0;359;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;49;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;58;0;46;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;60;0;0;0;57;0;0;0;0;0;0;0;0;0;28;0;0;0;0;19;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;380;208;35;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RPEav-T07-L2;RPE;av;T07;L2;0;0;0;0;0;0;0;0;0;0;164;0;383;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;52;0;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;39;0;72;0;0;0;0;0;0;0;0;0;0;0;17;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;79;0;0;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;268;233;109;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;16
RPEav-T07-L3;RPE;av;T07;L3;0;0;0;0;0;0;0;0;0;0;151;0;396;185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;63;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;66;0;0;0;56;0;0;0;0;0;0;0;0;0;25;0;0;0;0;21;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;347;177;27;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RPEav-T14-L1;RPE;av;T14;L1;0;0;0;0;0;0;0;48;0;0;123;0;386;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;42;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;0;206;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;30;0;0;0;0;0;0;0;0;0;0;16;0;63;0;50;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;15;0;0;0;0;34;0;33;79;0;77;0;0;0;0;0;0;19;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
