percent,river,site,time,pigments
0,GRG,AM,T07,Alloxanthin
0,GRG,AM,T07,Alloxanthin
0,GRG,AM,T07,Alloxanthin
0,GRG,AM,T14,Alloxanthin
0,GRG,AM,T14,Alloxanthin
0,GRG,AM,T14,Alloxanthin
0,GRG,AM,T21,Alloxanthin
0,GRG,AM,T21,Alloxanthin
0,GRG,AM,T21,Alloxanthin
0,GRG,AV,T07,Alloxanthin
0,GRG,AV,T07,Alloxanthin
0,GRG,AV,T07,Alloxanthin
0,GRG,AV,T14,Alloxanthin
0.764837854374873,GRG,AV,T14,Alloxanthin
0.593242197575445,GRG,AV,T14,Alloxanthin
0,GRG,AV,T21,Alloxanthin
0,GRG,AV,T21,Alloxanthin
0,GRG,AV,T21,Alloxanthin
0,RCA,AM,T07,Alloxanthin
0,RCA,AM,T07,Alloxanthin
0,RCA,AM,T07,Alloxanthin
0,RCA,AM,T14,Alloxanthin
0,RCA,AM,T14,Alloxanthin
0,RCA,AM,T14,Alloxanthin
0,RCA,AM,T21,Alloxanthin
0,RCA,AM,T21,Alloxanthin
0,RCA,AM,T21,Alloxanthin
0,RCA,AM,T21,Alloxanthin
0,RCA,AV,T07,Alloxanthin
0,RCA,AV,T07,Alloxanthin
0,RCA,AV,T07,Alloxanthin
0,RCA,AV,T14,Alloxanthin
0,RCA,AV,T14,Alloxanthin
0,RCA,AV,T14,Alloxanthin
0,RCA,AV,T21,Alloxanthin
0,RCA,AV,T21,Alloxanthin
0,RCA,AV,T21,Alloxanthin
0,RCAR,AM,T07,Alloxanthin
0,RCAR,AM,T07,Alloxanthin
0,RCAR,AM,T07,Alloxanthin
0,RCAR,AM,T14,Alloxanthin
0,RCAR,AM,T14,Alloxanthin
0,RCAR,AM,T14,Alloxanthin
0,RCAR,AM,T21,Alloxanthin
0,RCAR,AM,T21,Alloxanthin
0,RCAR,AM,T21,Alloxanthin
0,RCAR,AV,T07,Alloxanthin
0,RCAR,AV,T07,Alloxanthin
0,RCAR,AV,T07,Alloxanthin
0,RCAR,AV,T14,Alloxanthin
0,RCAR,AV,T14,Alloxanthin
0,RCAR,AV,T14,Alloxanthin
0,RCAR,AV,T21,Alloxanthin
0,RCAR,AV,T21,Alloxanthin
0,RCAR,AV,T21,Alloxanthin
0,RGA,AM,T07,Alloxanthin
0,RGA,AM,T07,Alloxanthin
0,RGA,AM,T07,Alloxanthin
0,RGA,AM,T14,Alloxanthin
0,RGA,AM,T14,Alloxanthin
0,RGA,AM,T14,Alloxanthin
0,RGA,AM,T21,Alloxanthin
0,RGA,AM,T21,Alloxanthin
0,RGA,AV,T07,Alloxanthin
0,RGA,AV,T07,Alloxanthin
0,RGA,AV,T07,Alloxanthin
0,RGA,AV,T14,Alloxanthin
0,RGA,AV,T14,Alloxanthin
0,RGA,AV,T14,Alloxanthin
0,RGA,AV,T21,Alloxanthin
0,RGA,AV,T21,Alloxanthin
0,RGA,AV,T21,Alloxanthin
0,RMO,AM,T07,Alloxanthin
0,RMO,AM,T07,Alloxanthin
0,RMO,AM,T07,Alloxanthin
0.73052059930256,RMO,AM,T14,Alloxanthin
0,RMO,AM,T14,Alloxanthin
0,RMO,AM,T21,Alloxanthin
0,RMO,AM,T21,Alloxanthin
0,RMO,AM,T21,Alloxanthin
0,RMO,AV,T07,Alloxanthin
0,RMO,AV,T07,Alloxanthin
0,RMO,AV,T07,Alloxanthin
0,RMO,AV,T14,Alloxanthin
0,RMO,AV,T14,Alloxanthin
0,RMO,AV,T14,Alloxanthin
1.11258278145695,RMO,AV,T21,Alloxanthin
1.85959047221061,RMO,AV,T21,Alloxanthin
0,RMO,AV,T21,Alloxanthin
0,RPE,AM,T07,Alloxanthin
0,RPE,AM,T07,Alloxanthin
0,RPE,AM,T07,Alloxanthin
0,RPE,AM,T14,Alloxanthin
0,RPE,AM,T14,Alloxanthin
0,RPE,AM,T14,Alloxanthin
0,RPE,AM,T21,Alloxanthin
0,RPE,AM,T21,Alloxanthin
0,RPE,AM,T21,Alloxanthin
0,RPE,AV,T07,Alloxanthin
0,RPE,AV,T07,Alloxanthin
0,RPE,AV,T07,Alloxanthin
0,RPE,AV,T14,Alloxanthin
0,RPE,AV,T14,Alloxanthin
0,RPE,AV,T14,Alloxanthin
0,GRG,AM,T07,alpha.Caroten
0,GRG,AM,T07,alpha.Caroten
0,GRG,AM,T07,alpha.Caroten
0,GRG,AM,T14,alpha.Caroten
0,GRG,AM,T14,alpha.Caroten
0,GRG,AM,T14,alpha.Caroten
0,GRG,AM,T21,alpha.Caroten
0,GRG,AM,T21,alpha.Caroten
0,GRG,AM,T21,alpha.Caroten
0,GRG,AV,T07,alpha.Caroten
0,GRG,AV,T07,alpha.Caroten
0,GRG,AV,T07,alpha.Caroten
0,GRG,AV,T14,alpha.Caroten
0,GRG,AV,T14,alpha.Caroten
0,GRG,AV,T14,alpha.Caroten
0,GRG,AV,T21,alpha.Caroten
0,GRG,AV,T21,alpha.Caroten
0,GRG,AV,T21,alpha.Caroten
0,RCA,AM,T07,alpha.Caroten
0,RCA,AM,T07,alpha.Caroten
0,RCA,AM,T07,alpha.Caroten
0,RCA,AM,T14,alpha.Caroten
0,RCA,AM,T14,alpha.Caroten
0,RCA,AM,T14,alpha.Caroten
0,RCA,AM,T21,alpha.Caroten
0,RCA,AM,T21,alpha.Caroten
0,RCA,AM,T21,alpha.Caroten
0,RCA,AM,T21,alpha.Caroten
0,RCA,AV,T07,alpha.Caroten
0,RCA,AV,T07,alpha.Caroten
0,RCA,AV,T07,alpha.Caroten
0,RCA,AV,T14,alpha.Caroten
0,RCA,AV,T14,alpha.Caroten
0,RCA,AV,T14,alpha.Caroten
0,RCA,AV,T21,alpha.Caroten
0,RCA,AV,T21,alpha.Caroten
0,RCA,AV,T21,alpha.Caroten
0.489057341973346,RCAR,AM,T07,alpha.Caroten
0.388198757763975,RCAR,AM,T07,alpha.Caroten
0.536193029490617,RCAR,AM,T07,alpha.Caroten
0.274590163934426,RCAR,AM,T14,alpha.Caroten
0.332736114665984,RCAR,AM,T14,alpha.Caroten
0.190155384113876,RCAR,AM,T14,alpha.Caroten
0,RCAR,AM,T21,alpha.Caroten
0,RCAR,AM,T21,alpha.Caroten
0,RCAR,AM,T21,alpha.Caroten
0,RCAR,AV,T07,alpha.Caroten
0,RCAR,AV,T07,alpha.Caroten
0,RCAR,AV,T07,alpha.Caroten
0.393807713199348,RCAR,AV,T14,alpha.Caroten
0.465702388779312,RCAR,AV,T14,alpha.Caroten
0.238634277672398,RCAR,AV,T14,alpha.Caroten
0,RCAR,AV,T21,alpha.Caroten
0,RCAR,AV,T21,alpha.Caroten
0,RCAR,AV,T21,alpha.Caroten
0,RGA,AM,T07,alpha.Caroten
0,RGA,AM,T07,alpha.Caroten
0,RGA,AM,T07,alpha.Caroten
0,RGA,AM,T14,alpha.Caroten
0,RGA,AM,T14,alpha.Caroten
0,RGA,AM,T14,alpha.Caroten
0,RGA,AM,T21,alpha.Caroten
0,RGA,AM,T21,alpha.Caroten
0,RGA,AV,T07,alpha.Caroten
0,RGA,AV,T07,alpha.Caroten
0,RGA,AV,T07,alpha.Caroten
0.586409106588479,RGA,AV,T14,alpha.Caroten
0,RGA,AV,T14,alpha.Caroten
0.630148084799928,RGA,AV,T14,alpha.Caroten
0,RGA,AV,T21,alpha.Caroten
0,RGA,AV,T21,alpha.Caroten
0,RGA,AV,T21,alpha.Caroten
0,RMO,AM,T07,alpha.Caroten
0,RMO,AM,T07,alpha.Caroten
0,RMO,AM,T07,alpha.Caroten
0,RMO,AM,T14,alpha.Caroten
0,RMO,AM,T14,alpha.Caroten
0,RMO,AM,T21,alpha.Caroten
0,RMO,AM,T21,alpha.Caroten
0,RMO,AM,T21,alpha.Caroten
0,RMO,AV,T07,alpha.Caroten
0,RMO,AV,T07,alpha.Caroten
0,RMO,AV,T07,alpha.Caroten
0.295302013422819,RMO,AV,T14,alpha.Caroten
0,RMO,AV,T14,alpha.Caroten
0,RMO,AV,T14,alpha.Caroten
0,RMO,AV,T21,alpha.Caroten
0,RMO,AV,T21,alpha.Caroten
0,RMO,AV,T21,alpha.Caroten
0,RPE,AM,T07,alpha.Caroten
0,RPE,AM,T07,alpha.Caroten
0,RPE,AM,T07,alpha.Caroten
0,RPE,AM,T14,alpha.Caroten
0,RPE,AM,T14,alpha.Caroten
0,RPE,AM,T14,alpha.Caroten
0,RPE,AM,T21,alpha.Caroten
0,RPE,AM,T21,alpha.Caroten
0,RPE,AM,T21,alpha.Caroten
0,RPE,AV,T07,alpha.Caroten
0,RPE,AV,T07,alpha.Caroten
0,RPE,AV,T07,alpha.Caroten
0,RPE,AV,T14,alpha.Caroten
0,RPE,AV,T14,alpha.Caroten
0,RPE,AV,T14,alpha.Caroten
0,GRG,AM,T07,Astaxanthin
0,GRG,AM,T07,Astaxanthin
0,GRG,AM,T07,Astaxanthin
1.42455482661668,GRG,AM,T14,Astaxanthin
0,GRG,AM,T14,Astaxanthin
0,GRG,AM,T14,Astaxanthin
0,GRG,AM,T21,Astaxanthin
0,GRG,AM,T21,Astaxanthin
0,GRG,AM,T21,Astaxanthin
0,GRG,AV,T07,Astaxanthin
0,GRG,AV,T07,Astaxanthin
0,GRG,AV,T07,Astaxanthin
2.83864166854906,GRG,AV,T14,Astaxanthin
0,GRG,AV,T14,Astaxanthin
0,GRG,AV,T14,Astaxanthin
0,GRG,AV,T21,Astaxanthin
0,GRG,AV,T21,Astaxanthin
0,GRG,AV,T21,Astaxanthin
0,RCA,AM,T07,Astaxanthin
0,RCA,AM,T07,Astaxanthin
0,RCA,AM,T07,Astaxanthin
1.73357664233577,RCA,AM,T14,Astaxanthin
1.30150079310205,RCA,AM,T14,Astaxanthin
0,RCA,AM,T14,Astaxanthin
0,RCA,AM,T21,Astaxanthin
0,RCA,AM,T21,Astaxanthin
0,RCA,AM,T21,Astaxanthin
0,RCA,AM,T21,Astaxanthin
0,RCA,AV,T07,Astaxanthin
0,RCA,AV,T07,Astaxanthin
0,RCA,AV,T07,Astaxanthin
2.2911427773121,RCA,AV,T14,Astaxanthin
0,RCA,AV,T14,Astaxanthin
0,RCA,AV,T14,Astaxanthin
0,RCA,AV,T21,Astaxanthin
0,RCA,AV,T21,Astaxanthin
0,RCA,AV,T21,Astaxanthin
0,RCAR,AM,T07,Astaxanthin
0,RCAR,AM,T07,Astaxanthin
0,RCAR,AM,T07,Astaxanthin
0,RCAR,AM,T14,Astaxanthin
0,RCAR,AM,T14,Astaxanthin
0,RCAR,AM,T14,Astaxanthin
0,RCAR,AM,T21,Astaxanthin
0,RCAR,AM,T21,Astaxanthin
0,RCAR,AM,T21,Astaxanthin
0,RCAR,AV,T07,Astaxanthin
0,RCAR,AV,T07,Astaxanthin
0,RCAR,AV,T07,Astaxanthin
0,RCAR,AV,T14,Astaxanthin
0,RCAR,AV,T14,Astaxanthin
0,RCAR,AV,T14,Astaxanthin
0,RCAR,AV,T21,Astaxanthin
0,RCAR,AV,T21,Astaxanthin
0,RCAR,AV,T21,Astaxanthin
0,RGA,AM,T07,Astaxanthin
0,RGA,AM,T07,Astaxanthin
0,RGA,AM,T07,Astaxanthin
0,RGA,AM,T14,Astaxanthin
0,RGA,AM,T14,Astaxanthin
0,RGA,AM,T14,Astaxanthin
0,RGA,AM,T21,Astaxanthin
0,RGA,AM,T21,Astaxanthin
0,RGA,AV,T07,Astaxanthin
0,RGA,AV,T07,Astaxanthin
0,RGA,AV,T07,Astaxanthin
1.10382890651949,RGA,AV,T14,Astaxanthin
0,RGA,AV,T14,Astaxanthin
0.720169239771346,RGA,AV,T14,Astaxanthin
0,RGA,AV,T21,Astaxanthin
0,RGA,AV,T21,Astaxanthin
0,RGA,AV,T21,Astaxanthin
0,RMO,AM,T07,Astaxanthin
0,RMO,AM,T07,Astaxanthin
0,RMO,AM,T07,Astaxanthin
1.86076001709143,RMO,AM,T14,Astaxanthin
0,RMO,AM,T14,Astaxanthin
0,RMO,AM,T21,Astaxanthin
0,RMO,AM,T21,Astaxanthin
0,RMO,AM,T21,Astaxanthin
0,RMO,AV,T07,Astaxanthin
0,RMO,AV,T07,Astaxanthin
0,RMO,AV,T07,Astaxanthin
1.24161073825503,RMO,AV,T14,Astaxanthin
0,RMO,AV,T14,Astaxanthin
0,RMO,AV,T14,Astaxanthin
0,RMO,AV,T21,Astaxanthin
0,RMO,AV,T21,Astaxanthin
0,RMO,AV,T21,Astaxanthin
0,RPE,AM,T07,Astaxanthin
0,RPE,AM,T07,Astaxanthin
0,RPE,AM,T07,Astaxanthin
0,RPE,AM,T14,Astaxanthin
0,RPE,AM,T14,Astaxanthin
0,RPE,AM,T14,Astaxanthin
0,RPE,AM,T21,Astaxanthin
0,RPE,AM,T21,Astaxanthin
0,RPE,AM,T21,Astaxanthin
0,RPE,AV,T07,Astaxanthin
0,RPE,AV,T07,Astaxanthin
0,RPE,AV,T07,Astaxanthin
0,RPE,AV,T14,Astaxanthin
0,RPE,AV,T14,Astaxanthin
0,RPE,AV,T14,Astaxanthin
4.11081322609473,GRG,AM,T07,beta.Caroten
3.76884422110553,GRG,AM,T07,beta.Caroten
4.67202392076247,GRG,AM,T07,beta.Caroten
2.24929709465792,GRG,AM,T14,beta.Caroten
1.59817351598174,GRG,AM,T14,beta.Caroten
2.21674876847291,GRG,AM,T14,beta.Caroten
0.731319554848967,GRG,AM,T21,beta.Caroten
1.31578947368421,GRG,AM,T21,beta.Caroten
1.56608895385258,GRG,AM,T21,beta.Caroten
1.99565651229677,GRG,AV,T07,beta.Caroten
0.908211994257756,GRG,AV,T07,beta.Caroten
0.83766709713448,GRG,AV,T07,beta.Caroten
0,GRG,AV,T14,beta.Caroten
1.52967570874975,GRG,AV,T14,beta.Caroten
1.13489811710085,GRG,AV,T14,beta.Caroten
1.65752900675762,GRG,AV,T21,beta.Caroten
2.08065759054714,GRG,AV,T21,beta.Caroten
1.59784291206871,GRG,AV,T21,beta.Caroten
1.74746335963923,RCA,AM,T07,beta.Caroten
0,RCA,AM,T07,beta.Caroten
0.921355709114841,RCA,AM,T07,beta.Caroten
1.73357664233577,RCA,AM,T14,beta.Caroten
1.83023549029975,RCA,AM,T14,beta.Caroten
1.4366525994433,RCA,AM,T14,beta.Caroten
1.26112759643917,RCA,AM,T21,beta.Caroten
0.780608052588332,RCA,AM,T21,beta.Caroten
0.705690762688863,RCA,AM,T21,beta.Caroten
0.840502323741719,RCA,AM,T21,beta.Caroten
0.735925426223476,RCA,AV,T07,beta.Caroten
0.890349976029039,RCA,AV,T07,beta.Caroten
0.796900940785833,RCA,AV,T07,beta.Caroten
2.03967588711931,RCA,AV,T14,beta.Caroten
1.09322202345458,RCA,AV,T14,beta.Caroten
1.1963804054642,RCA,AV,T14,beta.Caroten
2.74712373796666,RCA,AV,T21,beta.Caroten
1.2519673773072,RCA,AV,T21,beta.Caroten
1.29557653155654,RCA,AV,T21,beta.Caroten
1.46717202592004,RCAR,AM,T07,beta.Caroten
1.20341614906832,RCAR,AM,T07,beta.Caroten
1.37878207583301,RCAR,AM,T07,beta.Caroten
1.27049180327869,RCAR,AM,T14,beta.Caroten
1.72766828768876,RCAR,AM,T14,beta.Caroten
1.2495925241769,RCAR,AM,T14,beta.Caroten
0,RCAR,AM,T21,beta.Caroten
1.75394637935355,RCAR,AM,T21,beta.Caroten
1.60397786510546,RCAR,AM,T21,beta.Caroten
1.65602081854743,RCAR,AV,T07,beta.Caroten
3.72967328062062,RCAR,AV,T07,beta.Caroten
2.47346181593322,RCAR,AV,T07,beta.Caroten
2.2270505160239,RCAR,AV,T14,beta.Caroten
3.2215647600263,RCAR,AV,T14,beta.Caroten
1.88459891084868,RCAR,AV,T14,beta.Caroten
1.61614929560285,RCAR,AV,T21,beta.Caroten
1.68280679472932,RCAR,AV,T21,beta.Caroten
0.827875039567557,RCAR,AV,T21,beta.Caroten
2.64270613107822,RGA,AM,T07,beta.Caroten
0,RGA,AM,T07,beta.Caroten
0,RGA,AM,T07,beta.Caroten
2.20296135789094,RGA,AM,T14,beta.Caroten
0,RGA,AM,T14,beta.Caroten
1.99203187250996,RGA,AM,T14,beta.Caroten
2.12210251387529,RGA,AM,T21,beta.Caroten
2.46744345442084,RGA,AM,T21,beta.Caroten
2.41582364487392,RGA,AV,T07,beta.Caroten
0.943155748151925,RGA,AV,T07,beta.Caroten
1.63793103448276,RGA,AV,T07,beta.Caroten
2.93204553294239,RGA,AV,T14,beta.Caroten
1.96709585121602,RGA,AV,T14,beta.Caroten
2.9706981140568,RGA,AV,T14,beta.Caroten
2.30113813048075,RGA,AV,T21,beta.Caroten
2.70592916832471,RGA,AV,T21,beta.Caroten
3.65336840567003,RGA,AV,T21,beta.Caroten
2.24669844923009,RMO,AM,T07,beta.Caroten
3.31004045605002,RMO,AM,T07,beta.Caroten
3.09648651996202,RMO,AM,T07,beta.Caroten
1.00618874998277,RMO,AM,T14,beta.Caroten
0.614970692802921,RMO,AM,T14,beta.Caroten
2.92817679558011,RMO,AM,T21,beta.Caroten
1.39218314942766,RMO,AM,T21,beta.Caroten
1.71006356273997,RMO,AM,T21,beta.Caroten
3.4652185156452,RMO,AV,T07,beta.Caroten
3.50583642085973,RMO,AV,T07,beta.Caroten
3.55128472947566,RMO,AV,T07,beta.Caroten
2.94630872483221,RMO,AV,T14,beta.Caroten
0,RMO,AV,T14,beta.Caroten
1.40808344198175,RMO,AV,T14,beta.Caroten
0,RMO,AV,T21,beta.Caroten
0,RMO,AV,T21,beta.Caroten
2.1805081532044,RMO,AV,T21,beta.Caroten
3.34872979214781,RPE,AM,T07,beta.Caroten
1.82998819362456,RPE,AM,T07,beta.Caroten
0,RPE,AM,T07,beta.Caroten
2.83209710047202,RPE,AM,T14,beta.Caroten
0,RPE,AM,T14,beta.Caroten
0,RPE,AM,T14,beta.Caroten
1.17257201121591,RPE,AM,T21,beta.Caroten
1.69902912621359,RPE,AM,T21,beta.Caroten
2.2991347342398,RPE,AM,T21,beta.Caroten
1.99576284196629,RPE,AV,T07,beta.Caroten
0,RPE,AV,T07,beta.Caroten
1.34078212290503,RPE,AV,T07,beta.Caroten
0.980091883614089,RPE,AV,T14,beta.Caroten
3.9980885632367,RPE,AV,T14,beta.Caroten
2.30489284270117,RPE,AV,T14,beta.Caroten
39.8570151921358,GRG,AM,T07,Chlorophyll a
39.572864321608,GRG,AM,T07,Chlorophyll a
40.1794057185573,GRG,AM,T07,Chlorophyll a
41.049671977507,GRG,AM,T14,Chlorophyll a
36.4155251141553,GRG,AM,T14,Chlorophyll a
42.487684729064,GRG,AM,T14,Chlorophyll a
26.550079491256,GRG,AM,T21,Chlorophyll a
36.1372180451128,GRG,AM,T21,Chlorophyll a
32.8878680309042,GRG,AM,T21,Chlorophyll a
29.3478898867171,GRG,AV,T07,Chlorophyll a
25.2248557114816,GRG,AV,T07,Chlorophyll a
25.4092352797459,GRG,AV,T07,Chlorophyll a
29.1469015887358,GRG,AV,T14,Chlorophyll a
16.8570263104222,GRG,AV,T14,Chlorophyll a
17.384575702863,GRG,AV,T14,Chlorophyll a
31.7480555909728,GRG,AV,T21,Chlorophyll a
31.5437965579245,GRG,AV,T21,Chlorophyll a
16.7274179857193,GRG,AV,T21,Chlorophyll a
38.8951521984216,RCA,AM,T07,Chlorophyll a
38.3546414674819,RCA,AM,T07,Chlorophyll a
38.1704508061862,RCA,AM,T07,Chlorophyll a
37.4087591240876,RCA,AM,T14,Chlorophyll a
36.9300850042705,RCA,AM,T14,Chlorophyll a
35.512256442489,RCA,AM,T14,Chlorophyll a
35.8308605341246,RCA,AM,T21,Chlorophyll a
27.2801972062449,RCA,AM,T21,Chlorophyll a
29.4037817787026,RCA,AM,T21,Chlorophyll a
32.9279145654109,RCA,AM,T21,Chlorophyll a
35.5697289341347,RCA,AV,T07,Chlorophyll a
31.2307376207109,RCA,AV,T07,Chlorophyll a
28.5556170448257,RCA,AV,T07,Chlorophyll a
31.4892428052529,RCA,AV,T14,Chlorophyll a
30.9414960577751,RCA,AV,T14,Chlorophyll a
27.690768293744,RCA,AV,T14,Chlorophyll a
41.9347264616107,RCA,AV,T21,Chlorophyll a
31.4780369151524,RCA,AV,T21,Chlorophyll a
29.8599543463508,RCA,AV,T21,Chlorophyll a
39.3691160288544,RCAR,AM,T07,Chlorophyll a
38.4316770186335,RCAR,AM,T07,Chlorophyll a
39.4484871696668,RCAR,AM,T07,Chlorophyll a
31.8852459016393,RCAR,AM,T14,Chlorophyll a
36.6649603276171,RCAR,AM,T14,Chlorophyll a
40.0412908834076,RCAR,AM,T14,Chlorophyll a
38.3856108795789,RCAR,AM,T21,Chlorophyll a
29.90060970517,RCAR,AM,T21,Chlorophyll a
27.1874248135376,RCAR,AM,T21,Chlorophyll a
35.5650185316615,RCAR,AV,T07,Chlorophyll a
37.445919737431,RCAR,AV,T07,Chlorophyll a
39.5753890549315,RCAR,AV,T07,Chlorophyll a
32.7675176534492,RCAR,AV,T14,Chlorophyll a
34.9441157133465,RCAR,AV,T14,Chlorophyll a
35.1098329560056,RCAR,AV,T14,Chlorophyll a
35.3723242056474,RCAR,AV,T21,Chlorophyll a
35.4341959041118,RCAR,AV,T21,Chlorophyll a
31.5079500353064,RCAR,AV,T21,Chlorophyll a
42.0190274841438,RGA,AM,T07,Chlorophyll a
45.6349206349206,RGA,AM,T07,Chlorophyll a
53.4521158129176,RGA,AM,T07,Chlorophyll a
43.6980859516071,RGA,AM,T14,Chlorophyll a
41.9647114926085,RGA,AM,T14,Chlorophyll a
35.6075697211155,RGA,AM,T14,Chlorophyll a
42.4420502775057,RGA,AM,T21,Chlorophyll a
47.7039067854695,RGA,AM,T21,Chlorophyll a
41.3709799184659,RGA,AV,T07,Chlorophyll a
45.6283456538363,RGA,AV,T07,Chlorophyll a
39.2241379310345,RGA,AV,T07,Chlorophyll a
46.3953087271473,RGA,AV,T14,Chlorophyll a
39.5207439198856,RGA,AV,T14,Chlorophyll a
46.9910428950803,RGA,AV,T14,Chlorophyll a
36.8804030101374,RGA,AV,T21,Chlorophyll a
36.9279745324314,RGA,AV,T21,Chlorophyll a
40.1139850942569,RGA,AV,T21,Chlorophyll a
37.9198860211518,RMO,AM,T07,Chlorophyll a
41.0445016550202,RMO,AM,T07,Chlorophyll a
43.8462491226622,RMO,AM,T07,Chlorophyll a
34.0312332014721,RMO,AM,T14,Chlorophyll a
25.675026424522,RMO,AM,T14,Chlorophyll a
35.7596685082873,RMO,AM,T21,Chlorophyll a
30.2670929153346,RMO,AM,T21,Chlorophyll a
29.6518568709063,RMO,AM,T21,Chlorophyll a
37.6002068787174,RMO,AV,T07,Chlorophyll a
29.8792876777818,RMO,AV,T07,Chlorophyll a
33.662598107971,RMO,AV,T07,Chlorophyll a
35.7181208053691,RMO,AV,T14,Chlorophyll a
55.5632152212877,RMO,AV,T14,Chlorophyll a
23.754889178618,RMO,AV,T14,Chlorophyll a
3.47019867549669,RMO,AV,T21,Chlorophyll a
4.19974926870038,RMO,AV,T21,Chlorophyll a
18.6765263557072,RMO,AV,T21,Chlorophyll a
35.2193995381062,RPE,AM,T07,Chlorophyll a
38.370720188902,RPE,AM,T07,Chlorophyll a
39.2156862745098,RPE,AM,T07,Chlorophyll a
47.2016183412003,RPE,AM,T14,Chlorophyll a
42.5531914893617,RPE,AM,T14,Chlorophyll a
33.6225596529284,RPE,AM,T14,Chlorophyll a
42.0596482283966,RPE,AM,T21,Chlorophyll a
39.2394822006472,RPE,AM,T21,Chlorophyll a
41.5327564894932,RPE,AM,T21,Chlorophyll a
38.8099112653136,RPE,AV,T07,Chlorophyll a
39.4811054709532,RPE,AV,T07,Chlorophyll a
38.3612662942272,RPE,AV,T07,Chlorophyll a
33.1546707503828,RPE,AV,T14,Chlorophyll a
38.2765211850908,RPE,AV,T14,Chlorophyll a
30.3679741205014,RPE,AV,T14,Chlorophyll a
7.50670241286863,GRG,AM,T07,Chlorophyll a.allomer
6.28140703517588,GRG,AM,T07,Chlorophyll a.allomer
5.60642870491497,GRG,AM,T07,Chlorophyll a.allomer
12.7460168697282,GRG,AM,T14,Chlorophyll a.allomer
16.8949771689498,GRG,AM,T14,Chlorophyll a.allomer
12.6231527093596,GRG,AM,T14,Chlorophyll a.allomer
23.6883942766296,GRG,AM,T21,Chlorophyll a.allomer
13.6748120300752,GRG,AM,T21,Chlorophyll a.allomer
10.9626226769681,GRG,AM,T21,Chlorophyll a.allomer
20.7783060397957,GRG,AV,T07,Chlorophyll a.allomer
21.3283332845047,GRG,AV,T07,Chlorophyll a.allomer
19.7200795783742,GRG,AV,T07,Chlorophyll a.allomer
1.50591069949552,GRG,AV,T14,Chlorophyll a.allomer
15.8882316948807,GRG,AV,T14,Chlorophyll a.allomer
20.3249935517152,GRG,AV,T14,Chlorophyll a.allomer
17.2765523396659,GRG,AV,T21,Chlorophyll a.allomer
11.4821474441305,GRG,AV,T21,Chlorophyll a.allomer
22.5944974284716,GRG,AV,T21,Chlorophyll a.allomer
11.8376550169109,RCA,AM,T07,Chlorophyll a.allomer
13.8966092273485,RCA,AM,T07,Chlorophyll a.allomer
12.8331688055281,RCA,AM,T07,Chlorophyll a.allomer
12.2262773722628,RCA,AM,T14,Chlorophyll a.allomer
12.4862732338228,RCA,AM,T14,Chlorophyll a.allomer
11.8523839454072,RCA,AM,T14,Chlorophyll a.allomer
11.2759643916914,RCA,AM,T21,Chlorophyll a.allomer
12.5718981101068,RCA,AM,T21,Chlorophyll a.allomer
11.6710395367773,RCA,AM,T21,Chlorophyll a.allomer
11.3220607139326,RCA,AM,T21,Chlorophyll a.allomer
18.0301729424752,RCA,AV,T07,Chlorophyll a.allomer
14.5880419149373,RCA,AV,T07,Chlorophyll a.allomer
16.934144991699,RCA,AV,T07,Chlorophyll a.allomer
13.6630343671417,RCA,AV,T14,Chlorophyll a.allomer
12.3898495991519,RCA,AV,T14,Chlorophyll a.allomer
14.835117027756,RCA,AV,T14,Chlorophyll a.allomer
9.57971354778117,RCA,AV,T21,Chlorophyll a.allomer
6.76062383745886,RCA,AV,T21,Chlorophyll a.allomer
7.89684743043988,RCA,AV,T21,Chlorophyll a.allomer
6.60227411664018,RCAR,AM,T07,Chlorophyll a.allomer
6.7287784679089,RCAR,AM,T07,Chlorophyll a.allomer
7.85139793182689,RCAR,AM,T07,Chlorophyll a.allomer
18.155737704918,RCAR,AM,T14,Chlorophyll a.allomer
11.7097517276683,RCAR,AM,T14,Chlorophyll a.allomer
10.5400412908834,RCAR,AM,T14,Chlorophyll a.allomer
4.33209037069533,RCAR,AM,T21,Chlorophyll a.allomer
12.9457947047524,RCAR,AM,T21,Chlorophyll a.allomer
13.8744085331622,RCAR,AM,T21,Chlorophyll a.allomer
8.04352969008753,RCAR,AV,T07,Chlorophyll a.allomer
3.87886021184544,RCAR,AV,T07,Chlorophyll a.allomer
5.46222817685252,RCAR,AV,T07,Chlorophyll a.allomer
10.171102661597,RCAR,AV,T14,Chlorophyll a.allomer
8.82095112864344,RCAR,AV,T14,Chlorophyll a.allomer
7.88104999082176,RCAR,AV,T14,Chlorophyll a.allomer
8.75160090260413,RCAR,AV,T21,Chlorophyll a.allomer
9.14430862041594,RCAR,AV,T21,Chlorophyll a.allomer
9.59361075263581,RCAR,AV,T21,Chlorophyll a.allomer
8.19238900634249,RGA,AM,T07,Chlorophyll a.allomer
8.03571428571429,RGA,AM,T07,Chlorophyll a.allomer
0,RGA,AM,T07,Chlorophyll a.allomer
10.4730949801372,RGA,AM,T14,Chlorophyll a.allomer
15.7367668097282,RGA,AM,T14,Chlorophyll a.allomer
9.21314741035857,RGA,AM,T14,Chlorophyll a.allomer
11.7531831537708,RGA,AM,T21,Chlorophyll a.allomer
6.30568882796436,RGA,AM,T21,Chlorophyll a.allomer
