 FileName;River;Position;Time;Replicate;37B;38B;40B;44B;46B;51B;60B;61B;64B;65B;66B;75B;80B;80B;81B;82B;88B;91B;94B;95B;96B;100B;101B;102B;103B;104B;105B;106B;107B;109B;110B;111B;114B;115B;117B;118B;119B;124B;125B;126B;127B;130B;131B;135B;140B;141B;148B;149B;159B;160B;161B;162B;170B;174B;175B;182B;186B;213B;222B;223B;227B;228B;229B;230B;233B;234B;235B;237B;239B;241B;243B;245B;246B;247B;251B;252B;254B;256B;259B;260B;262B;263B;264B;266B;267B;267B;268B;269B;275B;276B;278B;283B;290B;295B;295B;297B;298B;299B;300B;314B;320B;321B;321B;322B;337B;338B;339B;340B;341B;342B;359B;360B;362B;364B;365B;366B;367B;367B;382B;388B;395B;396B;396B;398B;399B;400B;401B;401B;402B;407B;408B;408B;409B;412B;414B;416B;418B;419B;420B;421B;424B;425B;427B;427B;429B;430B;431B;433B;433B;434B;435B;436B;437B;439B;442B;442B;443B;445B;446B;447B;448B;451B;452B;454B;455B;455B;456B;457B
RGAav-T21-L3;RGA;av;T21;L3;0;0;0;0;0;0;0;0;0;0;16;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;12;146;0;12;0;14;87;61;0;33;0;468;0;0;0;0;0;0;0;28;0;0;0;21;0;17;0;0;0;0;0;0;0;0;0;51;0;0;0;0;10;0;0;66;0;0;41;0;0;0;0;0;0;30;0;0;0;0;0;0;10;0;0;0;38;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;44;0;18;0;79;0;0;0;0;0;0;0;0;24;0;10;0;0;134;0;0;0;0;48;0;0;0;0;10;29;0;0;1287;0;28;0
RMOam-T07-L1;RMO;am;T07;L1;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;107;0;26;0;30;0;0;0;36;0;0;0;24;0;0;0;26;0;0;17;0;0;18;0;27;0;111;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;113;0;0;14;0;16;23;0;0;0;0;203;0;0;0;0;0;0;0;0;0;0;0;72;0;0;0;0;0;247;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;24;0;0;28;0;0;28;0;0;0;0;70;0;0;0;0;0;28;0;0;108;0;0;0;0;0;0;0;0;0;280;0;0;0
RMOam-T07-L2;RMO;am;T07;L2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;40;0;0;0;0;0;71;0;0;0;24;0;0;0;40;0;0;0;0;0;0;0;50;0;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;25;0;0;0;0;147;0;0;0;0;0;0;0;0;0;0;0;139;0;0;0;0;0;242;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;38;0;0;0;0;0;41;0;0;39;0;0;0;0;0;0;0;0;0;317;0;0;0
RMOam-T07-L3;RMO;am;T07;L3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;29;0;29;0;0;0;19;0;0;0;0;0;0;0;30;0;0;20;0;0;20;0;43;0;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;23;0;0;0;0;126;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;271;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;327;0;0;0
RMOam-T14-L1;RMO;am;T14;L1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;101;1166;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;28;0;0;0;0;0;40;0;20;0;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;25;0;0;0;0;0;15;0;308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;17;0;0;25;0;0;0;0;0;0;0;0;21;0;0;0;0;383;0;0;0;0;0;0;0;0;71;35;0;0;0
RMOam-T14-L2;RMO;am;T14;L2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;0;0;60;612;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;66;0;0;18;0;0;30;0;37;0;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;47;0;0;0;0;0;0;0;227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;22;0;0;0;0;0;0;0;52;0;0;0;0;0;0;22;0;0;0;113;0;0;0;0;0;0;0;0;0;0;0;0;0;397;0;0;0;0;0;0;0;0;98;89;0;0;0
RMOam-T14-L3;RMO;am;T14;L3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;46;518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;26;0;0;63;0;41;0;264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;58;0;60;0;0;0;0;37;0;0;245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;28;0;0;0;28;0;0;0;0;0;0;0;0;27;0;17;0;0;336;0;0;0;0;0;0;0;0;237;41;0;0;0
RMOam-T21-L1;RMO;am;T21;L1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;70;0;42;0;0;0;0;0;0;0;0;0;49;0;0;0;92;0;0;24;0;0;0;0;107;0;208;0;0;0;46;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;121;41;0;0;0;0;0;0;0;33;0;0;290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;41;0;0;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;0;77;0;0;0;0;80;0;0;0;0;0;0;0;42;70;240;0;0;0
RMOam-T21-L2;RMO;am;T21;L2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;0;0;174;1821;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;26;0;132;0;0;14;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;36;0;85;0;67;0;0;0;0;0;0;0;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;19;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;15;0;0;0;22;0;0;0;0;220;0;0;0;0;0;0;0;0;96;164;0;0;0
RMOam-T21-L3;RMO;am;T21;L3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;93;1010;0;32;0;0;0;0;0;137;0;0;0;0;0;0;0;73;0;0;0;0;0;0;0;42;0;207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;0;76;0;0;0;0;0;0;0;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;144;0;0;0;0;0;0;0;0;117;241;0;0;0
RMOav-T07-L1;RMO;av;T07;L1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;24;0;0;0;44;65;0;0;0;0;0;0;0;0;0;0;55;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;28;0;32;0;0;0;0;0;0;0;0;0;164;0;0;0;0;0;0;0;0;0;0;0;98;0;0;0;0;0;218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;0;0;0;0
RMOav-T07-L2;RMO;av;T07;L2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;40;0;0;0;21;185;0;29;57;0;0;0;0;0;0;0;34;0;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;22;27;0;0;0;0;0;0;0;0;0;0;158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;194;0;0;0;0
RMOav-T07-L3;RMO;av;T07;L3;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;66;77;0;0;30;0;0;0;0;0;0;0;76;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;36;0;72;0;0;0;0;0;0;0;0;0;92;0;0;0;0;0;0;0;0;0;0;0;111;0;0;24;0;0;133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148;0;0;0
RMOav-T14-L1;RMO;av;T14;L1;0;0;20;0;0;0;0;0;30;295;0;0;0;0;0;0;0;0;30;0;0;25;292;0;57;0;0;0;0;0;0;0;0;0;27;0;0;0;61;0;0;58;0;0;80;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;0;0;28;74;0;0;0;0;0;0;0;71;0;0;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;21;0;0;0;0;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;20;0;0;0;0;0;0;0;0;0;157;0;0;0;126;0;0;0;0;0;0;0;0;0;142;0;56;0
RMOav-T14-L2;RMO;av;T14;L2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;182;0;0;60;0;31;0;0;0;0;0;0;0;95;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;56;0;0;0;0;0;677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244;0;0;0
RMOav-T14-L3;RMO;av;T14;L3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;63;0;0;69;0;0;0;0;0;0;0;32;0;201;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;29;0;0;0;0;0;111;89;0;0;0;0;0;0;0;0;0;0;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;308;0;0;0
RMOav-T21-L1;RMO;av;T21;L1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;0;0;0;133;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;223;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;49;0;0;33;0;0;0;0;0;0;0;311;0;0;0
RMOav-T21-L2;RMO;av;T21;L2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;0;28;0;0;0;0;0;29;0;0;0;59;0;0;0;72;0;0;0;0;0;0;0;51;0;219;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;97;241;0;0;28;0;0;0;0;33;0;0;423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;39;0;0;0;0;0;0;0;0;58;0;0;0;0;99;0;0;0;0;0;0;0;40;0;136;0;0;0
RMOav-T21-L3;RMO;av;T21;L3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;100;0;40;0;0;0;0;0;0;0;0;0;43;0;0;0;236;0;0;0;0;0;0;0;90;0;415;0;0;0;27;0;0;0;24;0;0;0;0;0;18;0;0;20;0;0;0;0;0;38;219;54;0;0;0;0;0;0;66;0;0;302;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;32;0;0;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;21;0;0;0;0;19;0;0;0;75;49;0;0;0;119;0;0;0;0;0;0;0;48;70;153;0;0;0
RPEam-T07-L1;RPE;am;T07;L1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;0;0;0;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;0;0
RPEam-T07-L2;RPE;am;T07;L2;44;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168;0;0;0;98;0;0;53;0;0;0;0;0;0;0;0;0;23;0;82;0;0;0;0;0;0;0;0;63;0;0;0;0;0;23;0;0;0;316;0;0;0;0;0;28;0;0;0;0;120;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0
RPEam-T07-L3;RPE;am;T07;L3;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0
RPEam-T14-L1;RPE;am;T14;L1;114;0;0;0;0;0;0;0;0;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;0;0;0;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;418;0;0;0;0;0;0;0;61;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0
RPEam-T14-L2;RPE;am;T14;L2;98;0;43;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;130;0;0;65;0;0;32;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;512;0;0;0;0;0;0;0;50;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;122;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0
RPEam-T14-L3;RPE;am;T14;L3;111;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;141;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;481;0;0;0;0;0;0;0;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RPEam-T21-L1;RPE;am;T21;L1;0;0;0;0;0;0;0;0;0;0;96;0;0;0;0;0;0;0;34;0;0;25;215;0;15;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;49;0;0;66;0;20;0;118;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;106;0;0;0;0;0;36;0;0;0;0;0;0;31;0;0;136;0;0;0;0;0;0;0;0;134;22;0;1052;0
RPEam-T21-L2;RPE;am;T21;L2;90;0;0;0;0;0;0;53;42;358;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;381;0;0;0;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;0;19;0;26;0;0;0;0;143;0;0;73;100;0;0;0;0;0;0;0;21;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;75;91;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;168;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RPEam-T21-L3;RPE;am;T21;L3;99;0;0;0;0;0;0;0;0;63;0;35;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;252;0;0;0;151;0;0;0;0;0;0;0;23;0;0;0;0;0;0;25;0;0;0;0;0;76;0;0;0;25;0;0;0;0;192;0;0;58;180;0;0;0;0;0;0;0;39;0;0;125;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;162;61;0;0;0;0;0;30;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;36;72;0;0;0;0;0;0;0;0;0;0;0;0;0;102;0;0;0
RPEav-T07-L1;RPE;av;T07;L1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;22;0;0;0;0;0;37;0;0;94;0;57;0;221;47;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;41;0;0;0;0;24;0;0;103;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;72;0;0;0;27;0;0;0;0;0;0;269;23;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0;0;0;0;0;0;0;0;81;157;0;111;0
RPEav-T07-L2;RPE;av;T07;L2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;34;0;0;74;0;48;0;268;41;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;49;0;0;0;0;45;0;0;124;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;82;0;0;29;0;0;0;0;0;0;0;209;0;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;47;0;0;0;0;0;0;0;0;21;238;0;0;0
RPEav-T07-L3;RPE;av;T07;L3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;73;0;72;0;193;48;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;28;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;87;0;0;57;0;0;0;0;0;0;0;226;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;38;163;0;0;0
RPEav-T14-L1;RPE;av;T14;L1;0;0;0;0;0;0;0;0;0;22;0;0;17;0;0;0;0;0;25;0;0;20;193;16;161;0;0;0;0;0;36;0;0;0;0;0;15;0;0;0;0;35;0;23;96;0;0;38;277;26;15;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;18;0;0;0;0;0;788;0;0;43;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;44;24;0;0;0;0;35;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;221;0;0;0;0;0;0;0;0;120;0;0;623;0
RPEav-T14-L2;RPE;av;T14;L2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;123;0;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;91;0;69;0;227;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;18;0;0;0;0;0;546;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;19;0;0;0;0;0;24;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;246;0;0;0;0;0;0;0;0;131;0;0;873;0
RPEav-T14-L3;RPE;av;T14;L3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;0;109;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;82;0;0;92;0;66;0;382;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;312;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;28;0;0;0;0;0;0;0;198;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;176;0;0;0;0;0;0;0;0;146;0;0;739;0
RPEav-T21-L1;RPE;av;T21;L1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;0;0;113;1205;0;35;0;0;0;0;0;83;0;0;0;0;0;0;0;55;0;0;0;0;0;23;0;44;0;205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;187;0;39;0;0;0;0;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;32;0;0;0;0;0;0;0;0;32;0;0;0;0;120;0;0;0;0;0;0;0;0;317;148;0;0;0
RPEav-T21-L2;RPE;av;T21;L2;0;0;0;0;0;0;0;0;0;0;86;0;0;0;0;0;0;0;63;0;0;22;203;0;19;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;36;0;0;33;0;29;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;254;0;0;26;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153;0;0;0;0;0;27;0;0;24;0;0;0;19;0;0;58;0;0;0;0;0;0;0;0;0;66;0;903;0
RPEav-T21-L3;RPE;av;T21;L3;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;101;0;0;25;238;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;67;0;0;51;0;28;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;182;0;0;0;0;0;22;0;0;0;0;0;27;0;0;0;93;0;0;0;0;0;0;0;0;28;0;0;877;0
