"","percent","river","site","time","fatty"
"2537",0.317290229568161,"RCA","AM","T21","17:0iso"
"2538",0.18792351957329,"RCA","AV","T07","17:0iso"
"2539",0.0390209906082071,"RCA","AV","T07","17:0iso"
"2540",0.338061116324824,"RCA","AV","T07","17:0iso"
"2541",0.34683580444143,"RCA","AV","T07","17:0iso"
"2542",0.571717664205259,"RCA","AV","T14","17:0iso"
"2543",0.665643317992314,"RCA","AV","T14","17:0iso"
"2544",1.83102893306831,"RCA","AV","T14","17:0iso"
"2545",1.8237334447002,"RCA","AV","T14","17:0iso"
"2546",0.621702487238764,"RCA","AV","T21","17:0iso"
"2547",0.616739321623163,"RCA","AV","T21","17:0iso"
"2548",0.376921795831376,"RCA","AV","T21","17:0iso"
"2549",0.628603731547754,"RCA","AV","T21","17:0iso"
"2550",0.0458509007381782,"RCAR","AM","T07","17:0iso"
"2551",0.0841909883350675,"RCAR","AM","T07","17:0iso"
"2552",0.0841909883350675,"RCAR","AM","T07","17:0iso"
"2553",0.0843787514606574,"RCAR","AM","T07","17:0iso"
"2554",0.147204871873215,"RCAR","AM","T14","17:0iso"
"2555",1.36659168406631,"RCAR","AM","T14","17:0iso"
"2556",1.19776754567578,"RCAR","AM","T14","17:0iso"
"2557",0.961881367274305,"RCAR","AM","T14","17:0iso"
"2558",0.292206071784236,"RCAR","AM","T21","17:0iso"
"2559",0.342827404654237,"RCAR","AM","T21","17:0iso"
"2560",0.239165831846264,"RCAR","AM","T21","17:0iso"
"2561",0.197070646903557,"RCAR","AM","T21","17:0iso"
"2562",0.135658792735941,"RCAR","AV","T07","17:0iso"
"2563",0.283528478391756,"RCAR","AV","T07","17:0iso"
"2564",0.328736763000863,"RCAR","AV","T07","17:0iso"
"2565",0.0799831730487491,"RCAR","AV","T07","17:0iso"
"2566",0.733082604920166,"RCAR","AV","T14","17:0iso"
"2567",1.80142932994243,"RCAR","AV","T14","17:0iso"
"2568",1.31614207586023,"RCAR","AV","T14","17:0iso"
"2569",1.32437065456107,"RCAR","AV","T14","17:0iso"
"2570",0.236338168126096,"RCAR","AV","T21","17:0iso"
"2571",0.291266961371879,"RCAR","AV","T21","17:0iso"
"2572",0.598801301863456,"RCAR","AV","T21","17:0iso"
"2573",0.361717412020022,"RCAR","AV","T21","17:0iso"
"2574",0.191755380542806,"RGA","AM","T07","17:0iso"
"2575",0.0464217465162929,"RGA","AM","T07","17:0iso"
"2576",0.0287840600927375,"RGA","AM","T07","17:0iso"
"2577",0.0315457122100554,"RGA","AM","T14","17:0iso"
"2578",0.435847783181991,"RGA","AM","T14","17:0iso"
"2579",0.423937432630715,"RGA","AM","T14","17:0iso"
"2580",0.516301212198319,"RGA","AM","T14","17:0iso"
"2581",0.084208166697133,"RGA","AM","T21","17:0iso"
"2582",0.0818679904417332,"RGA","AM","T21","17:0iso"
"2583",0.0712426169160499,"RGA","AM","T21","17:0iso"
"2584",0.0513442069224651,"RGA","AM","T21","17:0iso"
"2585",0.0798482639297855,"RGA","AV","T07","17:0iso"
"2586",0.452663892395441,"RGA","AV","T07","17:0iso"
"2587",0.0776824357949661,"RGA","AV","T07","17:0iso"
"2588",0.123048991936049,"RGA","AV","T07","17:0iso"
"2589",0.158384029698717,"RGA","AV","T14","17:0iso"
"2590",1.06861369254843,"RGA","AV","T14","17:0iso"
"2591",1.70027061310404,"RGA","AV","T14","17:0iso"
"2592",1.66101161366914,"RGA","AV","T14","17:0iso"
"2593",0.49337438103359,"RGA","AV","T21","17:0iso"
"2594",0.432917920919411,"RGA","AV","T21","17:0iso"
"2595",0.489670917052432,"RGA","AV","T21","17:0iso"
"2596",0.535618247212566,"RGA","AV","T21","17:0iso"
"2597",0.618520132347781,"RMO","AM","T07","17:0iso"
"2598",0.056850647132596,"RMO","AM","T07","17:0iso"
"2599",1.23537754830715,"RMO","AM","T07","17:0iso"
"2600",0.291714485227311,"RMO","AM","T07","17:0iso"
"2601",0.233247854827042,"RMO","AM","T14","17:0iso"
"2602",0.508538723367723,"RMO","AM","T14","17:0iso"
"2603",0.430727136299874,"RMO","AM","T14","17:0iso"
"2604",0.405109813122283,"RMO","AM","T14","17:0iso"
"2605",0.369889763560887,"RMO","AM","T21","17:0iso"
"2606",0.291254029806757,"RMO","AM","T21","17:0iso"
"2607",0.283020100849817,"RMO","AM","T21","17:0iso"
"2608",0.275341921544489,"RMO","AM","T21","17:0iso"
"2609",0.246702810026972,"RMO","AV","T07","17:0iso"
"2610",0.329438686846302,"RMO","AV","T07","17:0iso"
"2611",0.709913197568317,"RMO","AV","T07","17:0iso"
"2612",0.354061767492576,"RMO","AV","T14","17:0iso"
"2613",0.836495560388741,"RMO","AV","T14","17:0iso"
"2614",0.971735482956952,"RMO","AV","T14","17:0iso"
"2615",0.862289127911259,"RMO","AV","T14","17:0iso"
"2616",0.561952113920154,"RMO","AV","T21","17:0iso"
"2617",0.475177722846601,"RMO","AV","T21","17:0iso"
"2618",0.427587235653278,"RMO","AV","T21","17:0iso"
"2619",0.8562010527499,"RMO","AV","T21","17:0iso"
"2620",0.0518894285629226,"RPE","AM","T07","17:0iso"
"2621",0.0335153755016519,"RPE","AM","T07","17:0iso"
"2622",0.043161494267969,"RPE","AM","T07","17:0iso"
"2623",0.0853803914240461,"RPE","AM","T07","17:0iso"
"2624",0.0229823363584402,"RPE","AM","T14","17:0iso"
"2625",0.385582279148055,"RPE","AM","T14","17:0iso"
"2626",0.291734282986463,"RPE","AM","T14","17:0iso"
"2627",0.39015581381864,"RPE","AM","T14","17:0iso"
"2628",0.0622504228735623,"RPE","AM","T21","17:0iso"
"2629",0.0598804026008266,"RPE","AM","T21","17:0iso"
"2630",0.0842501104298996,"RPE","AM","T21","17:0iso"
"2631",0.448550862923486,"RPE","AV","T07","17:0iso"
"2632",0.415399547710699,"RPE","AV","T07","17:0iso"
"2633",0.110535695438696,"RPE","AV","T07","17:0iso"
"2634",0.302526949870454,"RPE","AV","T07","17:0iso"
"2635",0.764072334983539,"RPE","AV","T14","17:0iso"
"2636",1.77189587145302,"RPE","AV","T14","17:0iso"
"2637",1.3167734133063,"RPE","AV","T14","17:0iso"
"2638",1.03905075287246,"RPE","AV","T14","17:0iso"
"2639",0.362761953063505,"RPE","AV","T21","17:0iso"
"2640",0.3751902473531,"RPE","AV","T21","17:0iso"
"2641",0.666564892859917,"RPE","AV","T21","17:0iso"
"2642",0.0290980032297699,"GRG","AM","T07","17:1-n9"
"2643",0.127554297472276,"GRG","AM","T07","17:1-n9"
"2644",0.0139485510151909,"GRG","AM","T07","17:1-n9"
"2645",0.00893952228518086,"GRG","AM","T07","17:1-n9"
"2646",0.0130833645400659,"GRG","AM","T14","17:1-n9"
"2647",0.0889077888683872,"GRG","AM","T14","17:1-n9"
"2648",0.133391372630065,"GRG","AM","T14","17:1-n9"
"2649",0.276803011833107,"GRG","AM","T14","17:1-n9"
"2650",0.0541665564668233,"GRG","AM","T21","17:1-n9"
"2651",0.0668548259430959,"GRG","AM","T21","17:1-n9"
"2652",0.0758353103892845,"GRG","AM","T21","17:1-n9"
"2653",0.0310365926151232,"GRG","AM","T21","17:1-n9"
"2654",0.0972108764986433,"GRG","AV","T07","17:1-n9"
"2655",0.0981444733732217,"GRG","AV","T07","17:1-n9"
"2656",0.180976414056403,"GRG","AV","T07","17:1-n9"
"2657",0.33736950948907,"GRG","AV","T07","17:1-n9"
"2658",0.270466298911855,"GRG","AV","T14","17:1-n9"
"2659",0.341511062574704,"GRG","AV","T14","17:1-n9"
"2660",0.477377285541391,"GRG","AV","T14","17:1-n9"
"2661",0.114050946363814,"GRG","AV","T21","17:1-n9"
"2662",0.0602659336626631,"GRG","AV","T21","17:1-n9"
"2663",0.107236956599647,"GRG","AV","T21","17:1-n9"
"2664",0.200209933129636,"GRG","AV","T21","17:1-n9"
"2665",0.136354969583326,"RCA","AM","T07","17:1-n9"
"2666",0.0488508174652638,"RCA","AM","T07","17:1-n9"
"2667",0.00744103361636868,"RCA","AM","T07","17:1-n9"
"2668",0.0027937583649979,"RCA","AM","T07","17:1-n9"
"2669",0.127164743452807,"RCA","AM","T14","17:1-n9"
"2670",0.0242690132819662,"RCA","AM","T14","17:1-n9"
"2671",0.236232197757065,"RCA","AM","T14","17:1-n9"
"2672",0.127190935650095,"RCA","AM","T14","17:1-n9"
"2673",0.00975716209455779,"RCA","AM","T21","17:1-n9"
"2674",0.0483465343946662,"RCA","AM","T21","17:1-n9"
"2675",0.0966612666706016,"RCA","AM","T21","17:1-n9"
"2676",0.0283005525430932,"RCA","AM","T21","17:1-n9"
"2677",0.0699893276044271,"RCA","AV","T07","17:1-n9"
"2678",0.00398790003319483,"RCA","AV","T07","17:1-n9"
"2679",0.0660812977474142,"RCA","AV","T07","17:1-n9"
"2680",0.0636553173052338,"RCA","AV","T07","17:1-n9"
"2681",0.20525624592059,"RCA","AV","T14","17:1-n9"
"2682",0.209723384379952,"RCA","AV","T14","17:1-n9"
"2683",0.540679537609966,"RCA","AV","T14","17:1-n9"
"2684",0.707544781458712,"RCA","AV","T14","17:1-n9"
"2685",0.236562063106169,"RCA","AV","T21","17:1-n9"
"2686",0.338276986037583,"RCA","AV","T21","17:1-n9"
"2687",0.0996584649138658,"RCA","AV","T21","17:1-n9"
"2688",0.23424101914691,"RCA","AV","T21","17:1-n9"
"2689",0.109339154696168,"RCAR","AM","T07","17:1-n9"
"2690",0.0903908843011404,"RCAR","AM","T07","17:1-n9"
"2691",0.0903908843011404,"RCAR","AM","T07","17:1-n9"
"2692",0.113673232120237,"RCAR","AM","T07","17:1-n9"
"2693",0.190880867361797,"RCAR","AM","T14","17:1-n9"
"2694",1.32853859898602,"RCAR","AM","T14","17:1-n9"
"2695",1.72592631162713,"RCAR","AM","T14","17:1-n9"
"2696",1.32627972493036,"RCAR","AM","T14","17:1-n9"
"2697",1.1987642859536,"RCAR","AM","T21","17:1-n9"
"2698",2.02403533539348,"RCAR","AM","T21","17:1-n9"
"2699",1.34835966310948,"RCAR","AM","T21","17:1-n9"
"2700",0.800292578010365,"RCAR","AM","T21","17:1-n9"
"2701",0.0538402077660181,"RCAR","AV","T07","17:1-n9"
"2702",0.0689874908366104,"RCAR","AV","T07","17:1-n9"
"2703",0.136715164388466,"RCAR","AV","T07","17:1-n9"
"2704",0.00844405046202925,"RCAR","AV","T07","17:1-n9"
"2705",0.28646233793935,"RCAR","AV","T14","17:1-n9"
"2706",0.926477490095559,"RCAR","AV","T14","17:1-n9"
"2707",0.625580957912498,"RCAR","AV","T14","17:1-n9"
"2708",1.64697634547987,"RCAR","AV","T14","17:1-n9"
"2709",0.155868310002518,"RCAR","AV","T21","17:1-n9"
"2710",0.364156487261386,"RCAR","AV","T21","17:1-n9"
"2711",0.405373604343454,"RCAR","AV","T21","17:1-n9"
"2712",0.555194109940117,"RCAR","AV","T21","17:1-n9"
"2713",0.124931163807447,"RGA","AM","T07","17:1-n9"
"2714",0.0166678732070607,"RGA","AM","T07","17:1-n9"
"2715",0.0551042872610838,"RGA","AM","T07","17:1-n9"
"2716",0.0161399350089947,"RGA","AM","T14","17:1-n9"
"2717",0.166695514090127,"RGA","AM","T14","17:1-n9"
"2718",0.190571538646148,"RGA","AM","T14","17:1-n9"
"2719",0.210169605194769,"RGA","AM","T14","17:1-n9"
"2720",0.0333585777450684,"RGA","AM","T21","17:1-n9"
"2721",0.0496148184602682,"RGA","AM","T21","17:1-n9"
"2722",0.0799075360039153,"RGA","AM","T21","17:1-n9"
"2723",0.0381794721646616,"RGA","AM","T21","17:1-n9"
"2724",0.0305983995981031,"RGA","AV","T07","17:1-n9"
"2725",0.627649096114528,"RGA","AV","T07","17:1-n9"
"2726",0.153149050182725,"RGA","AV","T07","17:1-n9"
"2727",0.041013803608775,"RGA","AV","T07","17:1-n9"
"2728",0.0551863240853448,"RGA","AV","T14","17:1-n9"
"2729",0.386202653989426,"RGA","AV","T14","17:1-n9"
"2730",0.479091162053536,"RGA","AV","T14","17:1-n9"
"2731",0.495041101900772,"RGA","AV","T14","17:1-n9"
"2732",0.265179187671791,"RGA","AV","T21","17:1-n9"
"2733",0.238884524855766,"RGA","AV","T21","17:1-n9"
"2734",0.599287681090322,"RGA","AV","T21","17:1-n9"
"2735",0.279821108971272,"RGA","AV","T21","17:1-n9"
"2736",0.904217943085942,"RMO","AM","T07","17:1-n9"
"2737",0.126574794472125,"RMO","AM","T07","17:1-n9"
"2738",3.42862177510893,"RMO","AM","T07","17:1-n9"
"2739",0.666498585772803,"RMO","AM","T07","17:1-n9"
"2740",0.629269940642535,"RMO","AM","T14","17:1-n9"
"2741",1.31433323836789,"RMO","AM","T14","17:1-n9"
"2742",0.710634614603505,"RMO","AM","T14","17:1-n9"
"2743",0.830716236059254,"RMO","AM","T14","17:1-n9"
"2744",0.77904744054313,"RMO","AM","T21","17:1-n9"
"2745",0.524657625171894,"RMO","AM","T21","17:1-n9"
"2746",0.490021046544199,"RMO","AM","T21","17:1-n9"
"2747",0.472973253407221,"RMO","AM","T21","17:1-n9"
"2748",0.515998843655727,"RMO","AV","T07","17:1-n9"
"2749",0.582317585574915,"RMO","AV","T07","17:1-n9"
"2750",0.877862532752695,"RMO","AV","T07","17:1-n9"
"2751",1.63795238033408,"RMO","AV","T14","17:1-n9"
"2752",6.12631608881989,"RMO","AV","T14","17:1-n9"
"2753",7.2187779561004,"RMO","AV","T14","17:1-n9"
"2754",3.94851081150613,"RMO","AV","T14","17:1-n9"
"2755",2.12381723524137,"RMO","AV","T21","17:1-n9"
"2756",1.97926723936799,"RMO","AV","T21","17:1-n9"
"2757",2.11741266248111,"RMO","AV","T21","17:1-n9"
"2758",5.40160446911238,"RMO","AV","T21","17:1-n9"
"2759",0.0824596348398851,"RPE","AM","T07","17:1-n9"
"2760",0.00159669438642171,"RPE","AM","T07","17:1-n9"
"2761",0.0034074863895765,"RPE","AM","T07","17:1-n9"
"2762",0.0256132155534267,"RPE","AM","T07","17:1-n9"
"2763",0.00310551985141593,"RPE","AM","T14","17:1-n9"
"2764",1.02776477590103,"RPE","AM","T14","17:1-n9"
"2765",0.371059075403265,"RPE","AM","T14","17:1-n9"
"2766",0.626188630371342,"RPE","AM","T14","17:1-n9"
"2767",0.00101897243922657,"RPE","AM","T21","17:1-n9"
"2768",0.0643345346604831,"RPE","AM","T21","17:1-n9"
"2769",0.0496828569556424,"RPE","AM","T21","17:1-n9"
"2770",0.146321700246898,"RPE","AV","T07","17:1-n9"
"2771",0.0672285659725083,"RPE","AV","T07","17:1-n9"
"2772",0.0212273149386606,"RPE","AV","T07","17:1-n9"
"2773",0.0746598601684266,"RPE","AV","T07","17:1-n9"
"2774",0.43452360384927,"RPE","AV","T14","17:1-n9"
"2775",0.950430674761543,"RPE","AV","T14","17:1-n9"
"2776",1.40203919713113,"RPE","AV","T14","17:1-n9"
"2777",1.32382817283137,"RPE","AV","T14","17:1-n9"
"2778",0.988864926105992,"RPE","AV","T21","17:1-n9"
"2779",0.823890909748564,"RPE","AV","T21","17:1-n9"
"2780",0.797849031407611,"RPE","AV","T21","17:1-n9"
"2781",50.2337527867999,"GRG","AM","T07","18:0"
"2782",37.7891280005002,"GRG","AM","T07","18:0"
"2783",47.5162037493507,"GRG","AM","T07","18:0"
"2784",48.7132600433713,"GRG","AM","T07","18:0"
"2785",47.2562212311155,"GRG","AM","T14","18:0"
"2786",42.4558337383634,"GRG","AM","T14","18:0"
"2787",17.4855443871977,"GRG","AM","T14","18:0"
"2788",11.278402308734,"GRG","AM","T14","18:0"
"2789",41.8439801755109,"GRG","AM","T21","18:0"
"2790",44.7356663919486,"GRG","AM","T21","18:0"
"2791",47.0903703265491,"GRG","AM","T21","18:0"
"2792",42.7183018616944,"GRG","AM","T21","18:0"
"2793",33.9053325952532,"GRG","AV","T07","18:0"
"2794",36.5938294744851,"GRG","AV","T07","18:0"
"2795",21.095267436129,"GRG","AV","T07","18:0"
"2796",23.1020946859961,"GRG","AV","T07","18:0"
"2797",13.937333258348,"GRG","AV","T14","18:0"
"2798",4.74615056779221,"GRG","AV","T14","18:0"
"2799",0.949585350759284,"GRG","AV","T14","18:0"
"2800",16.0422587050425,"GRG","AV","T21","18:0"
"2801",9.95514579556685,"GRG","AV","T21","18:0"
"2802",6.48286147932217,"GRG","AV","T21","18:0"
"2803",9.83961111953735,"GRG","AV","T21","18:0"
"2804",48.5629366137108,"RCA","AM","T07","18:0"
"2805",49.1138206693633,"RCA","AM","T07","18:0"
"2806",50.7938154951767,"RCA","AM","T07","18:0"
"2807",49.98882496654,"RCA","AM","T07","18:0"
"2808",46.7568582752523,"RCA","AM","T14","18:0"
"2809",42.1363087769255,"RCA","AM","T14","18:0"
"2810",10.361636277032,"RCA","AM","T14","18:0"
"2811",8.83861833600431,"RCA","AM","T14","18:0"
"2812",41.2495679515557,"RCA","AM","T21","18:0"
"2813",39.948290754978,"RCA","AM","T21","18:0"
"2814",44.4464755713691,"RCA","AM","T21","18:0"
"2815",36.7564962884035,"RCA","AM","T21","18:0"
"2816",42.290905593554,"RCA","AV","T07","18:0"
"2817",50.3890635866393,"RCA","AV","T07","18:0"
"2818",38.1612537122965,"RCA","AV","T07","18:0"
"2819",37.7974893034366,"RCA","AV","T07","18:0"
"2820",32.0255673601773,"RCA","AV","T14","18:0"
"2821",25.4266653360156,"RCA","AV","T14","18:0"
"2822",2.64754378647386,"RCA","AV","T14","18:0"
"2823",2.45691623851934,"RCA","AV","T14","18:0"
"2824",26.4773849571362,"RCA","AV","T21","18:0"
"2825",24.3667921766119,"RCA","AV","T21","18:0"
"2826",30.1577777023695,"RCA","AV","T21","18:0"
"2827",22.0492146272676,"RCA","AV","T21","18:0"
"2828",48.9193960522588,"RCAR","AM","T07","18:0"
"2829",49.8246410955475,"RCAR","AM","T07","18:0"
"2830",49.8246410955475,"RCAR","AM","T07","18:0"
"2831",47.0473795709963,"RCAR","AM","T07","18:0"
"2832",45.1018037632142,"RCAR","AM","T14","18:0"
"2833",4.86783482565647,"RCAR","AM","T14","18:0"
"2834",7.02386691513696,"RCAR","AM","T14","18:0"
"2835",9.20163752371047,"RCAR","AM","T14","18:0"
"2836",26.5272369634473,"RCAR","AM","T21","18:0"
"2837",27.2632052838704,"RCAR","AM","T21","18:0"
"2838",35.5915826734255,"RCAR","AM","T21","18:0"
"2839",37.6053334377154,"RCAR","AM","T21","18:0"
"2840",45.616718547109,"RCAR","AV","T07","18:0"
"2841",41.8065996443926,"RCAR","AV","T07","18:0"
"2842",40.0117683792073,"RCAR","AV","T07","18:0"
"2843",47.0928411208291,"RCAR","AV","T07","18:0"
"2844",32.254326441128,"RCAR","AV","T14","18:0"
"2845",2.49956908366618,"RCAR","AV","T14","18:0"
"2846",2.80428500279645,"RCAR","AV","T14","18:0"
"2847",2.081356896382,"RCAR","AV","T14","18:0"
"2848",29.1007708443635,"RCAR","AV","T21","18:0"
"2849",19.3006117045873,"RCAR","AV","T21","18:0"
"2850",28.30833247177,"RCAR","AV","T21","18:0"
"2851",23.7145380670785,"RCAR","AV","T21","18:0"
"2852",43.0529808927166,"RGA","AM","T07","18:0"
"2853",48.5512917098428,"RGA","AM","T07","18:0"
"2854",49.5069457220558,"RGA","AM","T07","18:0"
"2855",48.1362606959975,"RGA","AM","T14","18:0"
"2856",20.9151467559427,"RGA","AM","T14","18:0"
"2857",15.1368839044926,"RGA","AM","T14","18:0"
"2858",17.6733800617983,"RGA","AM","T14","18:0"
"2859",46.195718820484,"RGA","AM","T21","18:0"
"2860",45.4781446213352,"RGA","AM","T21","18:0"
"2861",44.2317828004527,"RGA","AM","T21","18:0"
"2862",44.9575387239759,"RGA","AM","T21","18:0"
"2863",48.5992937436989,"RGA","AV","T07","18:0"
"2864",32.4696900554401,"RGA","AV","T07","18:0"
"2865",43.4498931801159,"RGA","AV","T07","18:0"
"2866",43.3813841756919,"RGA","AV","T07","18:0"
"2867",44.3359721764021,"RGA","AV","T14","18:0"
"2868",11.2260950618048,"RGA","AV","T14","18:0"
"2869",5.74161210412755,"RGA","AV","T14","18:0"
"2870",5.94411952072172,"RGA","AV","T14","18:0"
"2871",30.5783313979985,"RGA","AV","T21","18:0"
"2872",34.7126275772735,"RGA","AV","T21","18:0"
"2873",26.8782651636469,"RGA","AV","T21","18:0"
"2874",36.4156036149316,"RGA","AV","T21","18:0"
"2875",26.1575161063038,"RMO","AM","T07","18:0"
"2876",44.2690047606045,"RMO","AM","T07","18:0"
"2877",5.97994815767623,"RMO","AM","T07","18:0"
"2878",38.9013384433554,"RMO","AM","T07","18:0"
"2879",24.3098540801713,"RMO","AM","T14","18:0"
"2880",1.3699212651728,"RMO","AM","T14","18:0"
"2881",1.27149777135602,"RMO","AM","T14","18:0"
"2882",1.10561154581971,"RMO","AM","T14","18:0"
"2883",8.13687644910936,"RMO","AM","T21","18:0"
"2884",10.7509732241976,"RMO","AM","T21","18:0"
"2885",6.20574466840143,"RMO","AM","T21","18:0"
"2886",5.45959740649982,"RMO","AM","T21","18:0"
"2887",40.2308262365209,"RMO","AV","T07","18:0"
"2888",37.3781037835851,"RMO","AV","T07","18:0"
"2889",29.340367866062,"RMO","AV","T07","18:0"
"2890",29.3793651424762,"RMO","AV","T14","18:0"
"2891",2.74522277356866,"RMO","AV","T14","18:0"
"2892",1.92731641821409,"RMO","AV","T14","18:0"
"2893",3.46982779860017,"RMO","AV","T14","18:0"
"2894",17.9433259947269,"RMO","AV","T21","18:0"
"2895",18.6478670311165,"RMO","AV","T21","18:0"
"2896",28.1078747187657,"RMO","AV","T21","18:0"
"2897",13.3391838122626,"RMO","AV","T21","18:0"
"2898",50.7833532106276,"RPE","AM","T07","18:0"
"2899",50.3279705311043,"RPE","AM","T07","18:0"
"2900",49.1211661204768,"RPE","AM","T07","18:0"
"2901",47.5908245525398,"RPE","AM","T07","18:0"
"2902",48.7199731259228,"RPE","AM","T14","18:0"
"2903",14.4386753997948,"RPE","AM","T14","18:0"
"2904",17.2869658529914,"RPE","AM","T14","18:0"
"2905",17.5694369662279,"RPE","AM","T14","18:0"
"2906",46.1589135622749,"RPE","AM","T21","18:0"
"2907",48.0832165404853,"RPE","AM","T21","18:0"
"2908",46.6386495080343,"RPE","AM","T21","18:0"
"2909",36.7616928586225,"RPE","AV","T07","18:0"
"2910",40.9661049482897,"RPE","AV","T07","18:0"
"2911",46.607444356462,"RPE","AV","T07","18:0"
"2912",35.5495492900572,"RPE","AV","T07","18:0"
"2913",28.5453896450662,"RPE","AV","T14","18:0"
"2914",1.99514495614501,"RPE","AV","T14","18:0"
"2915",1.62083088430779,"RPE","AV","T14","18:0"
"2916",1.36290497416997,"RPE","AV","T14","18:0"
"2917",13.7092852125661,"RPE","AV","T21","18:0"
"2918",27.5016893784722,"RPE","AV","T21","18:0"
"2919",19.3690787134277,"RPE","AV","T21","18:0"
"2920",0.00630500704616048,"GRG","AM","T07","18:1-n5"
"2921",0.0753229996191645,"GRG","AM","T07","18:1-n5"
"2922",0.0209210595414061,"GRG","AM","T07","18:1-n5"
"2923",0.0476901246574564,"GRG","AM","T07","18:1-n5"
"2924",0.0319804378053058,"GRG","AM","T14","18:1-n5"
"2925",0.0616606136843969,"GRG","AM","T14","18:1-n5"
"2926",0.188969368094716,"GRG","AM","T14","18:1-n5"
"2927",0.293683305410778,"GRG","AM","T14","18:1-n5"
"2928",0.0812498347002349,"GRG","AM","T21","18:1-n5"
"2929",0.0465783816111835,"GRG","AM","T21","18:1-n5"
"2930",0.0276498839605854,"GRG","AM","T21","18:1-n5"
"2931",0.0163337514543653,"GRG","AM","T21","18:1-n5"
"2932",0.0477345681351121,"GRG","AV","T07","18:1-n5"
"2933",0.0192785009059595,"GRG","AV","T07","18:1-n5"
"2934",0.00122292758123676,"GRG","AV","T07","18:1-n5"
"2935",0.0181792965521557,"GRG","AV","T07","18:1-n5"
"2936",0.0248362260735243,"GRG","AV","T14","18:1-n5"
"2937",0.0418350684211292,"GRG","AV","T14","18:1-n5"
"2938",0.0380280758685438,"GRG","AV","T14","18:1-n5"
"2939",0.0542853453783827,"GRG","AV","T21","18:1-n5"
"2940",0.0587090349653577,"GRG","AV","T21","18:1-n5"
"2941",0.0559379330229886,"GRG","AV","T21","18:1-n5"
"2942",0.0464572895669022,"GRG","AV","T21","18:1-n5"
"2943",0.00612865179061488,"RCA","AM","T07","18:1-n5"
"2944",0.0611817255188155,"RCA","AM","T07","18:1-n5"
"2945",0.0297641344654747,"RCA","AM","T07","18:1-n5"
"2946",0.0223619048791569,"RCA","AM","T07","18:1-n5"
"2947",0.0591665120250987,"RCA","AM","T14","18:1-n5"
"2948",0.0849471547937564,"RCA","AM","T14","18:1-n5"
"2949",0.203941234305997,"RCA","AM","T14","18:1-n5"
"2950",0.147416534695422,"RCA","AM","T14","18:1-n5"
"2951",0.0874659887762145,"RCA","AM","T21","18:1-n5"
"2952",0.0248721498832387,"RCA","AM","T21","18:1-n5"
"2953",0.0251223021747639,"RCA","AM","T21","18:1-n5"
"2954",0.0297905628916732,"RCA","AM","T21","18:1-n5"
"2955",0.0477617748982843,"RCA","AV","T07","18:1-n5"
"2956",0.033607687324281,"RCA","AV","T07","18:1-n5"
"2957",0.056344026854163,"RCA","AV","T07","18:1-n5"
"2958",0.0290432253095589,"RCA","AV","T07","18:1-n5"
"2959",0.0627951701534426,"RCA","AV","T14","18:1-n5"
"2960",0.059269852341787,"RCA","AV","T14","18:1-n5"
"2961",0.0930758416971794,"RCA","AV","T14","18:1-n5"
"2962",0.164613178196698,"RCA","AV","T14","18:1-n5"
"2963",0.0534181293044629,"RCA","AV","T21","18:1-n5"
"2964",0.0323300562903101,"RCA","AV","T21","18:1-n5"
"2965",0.0197348957926692,"RCA","AV","T21","18:1-n5"
"2966",0.0413040629113827,"RCA","AV","T21","18:1-n5"
"2967",0.04232550263866,"RCAR","AM","T07","18:1-n5"
"2968",0.0258269017183003,"RCAR","AM","T07","18:1-n5"
"2969",0.0258269017183003,"RCAR","AM","T07","18:1-n5"
"2970",0.029612416719237,"RCAR","AM","T07","18:1-n5"
"2971",0.017254812730772,"RCAR","AM","T14","18:1-n5"
"2972",0.110711549915501,"RCAR","AM","T14","18:1-n5"
"2973",0.120149861448649,"RCAR","AM","T14","18:1-n5"
"2974",0.220130274342838,"RCAR","AM","T14","18:1-n5"
"2975",0.0671154973473399,"RCAR","AM","T21","18:1-n5"
"2976",0.0276637544752134,"RCAR","AM","T21","18:1-n5"
"2977",0.0250626046506626,"RCAR","AM","T21","18:1-n5"
"2978",0.0211902145472062,"RCAR","AM","T21","18:1-n5"
"2979",0.0156857855132302,"RCAR","AV","T07","18:1-n5"
"2980",0.0277964084714303,"RCAR","AV","T07","18:1-n5"
"2981",0.0331838605343581,"RCAR","AV","T07","18:1-n5"
"2982",0.0258327393971488,"RCAR","AV","T07","18:1-n5"
"2983",0.0546884346110924,"RCAR","AV","T14","18:1-n5"
"2984",0.0454655437235211,"RCAR","AV","T14","18:1-n5"
"2985",0.075172196022311,"RCAR","AV","T14","18:1-n5"
"2986",0.0707488202359267,"RCAR","AV","T14","18:1-n5"
"2987",0.0627277576835168,"RCAR","AV","T21","18:1-n5"
"2988",0.0218089264134857,"RCAR","AV","T21","18:1-n5"
"2989",0.201657424718306,"RCAR","AV","T21","18:1-n5"
"2990",0.0168248111789145,"RCAR","AV","T21","18:1-n5"
"2991",0.0198535622749029,"RGA","AM","T07","18:1-n5"
"2992",0.0523775542551017,"RGA","AM","T07","18:1-n5"
"2993",0.0115150993861515,"RGA","AM","T07","18:1-n5"
"2994",0.0183403108390597,"RGA","AM","T14","18:1-n5"
"2995",0.267642135514741,"RGA","AM","T14","18:1-n5"
"2996",0.525063901370056,"RGA","AM","T14","18:1-n5"
"2997",0.150797431413797,"RGA","AM","T14","18:1-n5"
